psraid,sample,form,int_date,lang,state,cregion,density,usr,pial1a,pial1b,pial2a,pial2b,pial2c,pial2d,pial2e,pial3a,pial3b,pial3c,pial3d,pial4a,pial4b,pial4c,pial5,relig,chr,born,attend,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,ideo,raceos,pial5os,religos,zipcode,weight,standwt
201393,2,1,21714,1,18,2,1,R,1, ,2,1,1,4,4,2,2,1,1,2,2,2,3,1, ,2,3, , ,1,2,1,2,1,23,6,2,1,4,2,1,1, ,2, , , ,46910,2.13333333333333,.653687604587568
201397,2,1,21714,1,30,4,1,R,2, ,2,2,4,1,4,2,2,2,2,2,2,2,5,13, ,2,2, , ,2,2,1,2,1,21,3,2,1,3,1,3,1, ,1, , , ,59911,3.3,1.01117301334639
201405,2,1,21714,1,48,3,4,U,1, ,5,1,1,4,4,1,2,1,2,2,1,2,5,12, , ,2, , ,1,2,1,2,1,43,3,1,6,4,2,1,2, ,1,HISPANIC, , ,78230,3.83333333333333,1.17459491449329
201413,2,1,21714,1,11,3,5,U,1, ,3,2,4,4,4,1,1,2,2,1,1,2,5,12, , ,4, , ,1,3,3,2,2,22,4,2,3,8,4,3,1, ,2, , , ,20057,5.86666666666667,1.79764091261581
201416,2,1,21714,1,17,2,1,R,1, ,2,2,2,4,5,2,8,1,2,2,1,2,97,1, ,1,1, , ,1,2,3,2,1,72,3,2,1,6,3,1,1, ,2, , , ,62864,2.2,.674115342230929
201421,2,2,21714,1,5,3,1,R, ,1,3,2,3,4,2,2,2,2,2,2,2,2,98,13, ,1,2, , ,1,2,1,2,1,71,3,2,1,5,2,1,3,9,8, , , ,71701,2.43333333333333,.745612423982695
201427,2,1,21714,1,30,4,1,U,1, ,2,2,3,3,2,2,2,1,1,2,1,2,2,13, ,2,6, , ,2,1,3,2,2,68,8,2,1,3,1,2,3,2,4, , , ,59102,1.9,.582190522835803
201429,2,1,21714,1,16,4,3,U,1, ,3,2,3,4,3,2,1,2,2,2,2,2,97,2, ,1,2, , ,1,2,1,1,2,28,4,2,1,6,3,1,2, ,2, , , ,83713,4.93333333333333,1.51165258560875
201444,2,2,21714,1,36,1,5,U, ,2,3,2,4,3,3,2,2,1,2,2,2,2,98,2, ,2,5, , ,1,1,3,2,1,18,3,1,1,4,2,3,3,2,3, , , ,10472,1.23333333333333,.377913146402188
201448,2,2,21714,1,55,2,3,S, ,2,2,2,3,3,3,2,1,1,1,1,1,1,7,5, , ,5, , ,1,1,1,2,1,25,6,2,1,7,4,1,2, ,3, , , ,53717,2.66666666666667,.81710950573446
201454,2,1,21714,1,48,3,4,S,1, ,3,2,2,2,2,2,1,1,2,1,1,1,98,2, ,2,2, , ,1,2,2,2,1,66,6,2,1,6,3,1,2, ,3, , , ,78254,1.43333333333333,.439196359332272
201455,2,1,21714,1,12,3,2,S,1, ,3,2,4,3,2,2,2,2,2,2,1,1,98,12, , ,2, , ,1,1,2,1,2,39,4,2,1,7,4,3,2, ,4, , , ,32571,3.96666666666667,1.21545038978001
201457,2,2,21714,1,18,2,3,U, ,1,5,5,4,4,8,2,8,2,8,8,8,8,98,13, ,1,1, , ,1,2,3,1,2,26,3,2,1,7,4,3,4,9,8, , , ,46526,4.66666666666667,1.4299416350353
201470,2,2,21714,1,34,1,4,S, ,1,8,5,2,3,2,2,2,2,2,2,2,2,97,13, ,1,2, , ,1,3,1,2,2,52,4,2,1,6,3,1,4,9,9, , , ,08066,4.4,1.34823068446186
201503,2,1,21714,1,48,3,3,U,1, ,4,2,2,3,4,2,2,1,2,2,1,2,98,9, , ,4, , ,1,3,1,1,1,47,8,2,1,9,4,1,2, ,4, , , ,78665,2.96666666666667,.909034325129587
201510,2,1,21714,1,12,3,2,S,1, ,3,2,2,4,2,2,2,1,2,2,1,2,6,1, ,1,3, , ,2,3,3,2,1,63,3,2,1,7,4,1,1, ,3, , , ,32011,4.3,1.31758907799682
201522,2,1,21714,1,51,3,5,S,8, ,1,2,2,3,3,1,2,1,2,2,1,1,98,12, , ,4, , ,1,3,3,2,1,21,5,2,2,99,9,1,2, ,4, , , ,22075,4.4,1.34823068446186
201533,2,2,21714,1,53,4,3,S, ,2,4,2,4,4,3,2,1,1,2,1,1,1,2,2, ,2,2, , ,1,3,1,2,1,58,8,2,1,9,4,1,5,1,3, , , ,98211,1.63333333333333,.500479572262357
201536,2,2,21714,1,23,1,2,S, ,1,4,1,2,2,2,1,1,2,2,2,2,2,98,9, , ,6, , ,2,1,1,2,1,52,3,2,1,3,1,1,3,2,4, , , ,04005,5.63333333333333,1.72614383086405
201542,2,2,21714,1,54,3,1,R, ,2,3,3,3,3,3,2,2,2,2,2,2,2,98,12, , ,4, , ,1,2,1,2,2,67,4,2,1,7,4,1,3,9,2, , , ,26651,1.76666666666667,.54133504754908
201558,2,2,21714,1,12,3,4,S, ,2,2,3,2,2,3,8,2,1,1,2,2,8,98,2, ,8,2, , ,1,5,1,1,1,53,3,2,3,4,2,3,9,2,4, , , ,33647,4.3,1.31758907799682
201561,2,2,21714,1,29,2,2,U, ,1,2,2,3,3,2,2,2,2,2,2,2,2,2,1, ,2,4, , ,2,1,3,2,1,59,3,2,1,1,1,3,2, ,3, , , ,64504,3.86666666666667,1.18480878331497
201569,2,2,21714,1,18,2,4,S, ,1,2,2,3,4,2,2,2,2,2,2,2,2,7,11,2, ,6, , ,2,2,2,1,2,27,4,2,1,1,1,3,3,9,8, , ,WICCAN,46405,7.46666666666667,2.28790661605649
201582,2,2,21714,1,1,3,2,U, ,2,3,2,4,4,2,2,2,2,2,1,2,2,7,1, ,1,1, , ,2,1,1,1,2,30,6,2,2,4,2,1,2, ,2, , , ,35603,7.4,2.26747887841313
201594,2,2,21714,1,6,4,2,U, ,2,4,3,4,3,4,2,2,2,2,2,1,2,7,2, ,2,5, , ,1,4,3,2,2,29,4,1,1,4,2,1,9,9,9, , , ,93702,3.63333333333333,1.1133117015632
201621,2,1,21714,1,48,3,1,R,8, ,4,3,3,4,3,1,2,3,8,1,2,1,2,13, ,1,5, , ,1,1,3,2,1,81,4,2,1,7,4,1,1, ,2, , , ,75462,1.16666666666667,.357485408758826
201623,2,1,21714,1,37,3,1,S,2, ,2,2,2,4,1,1,2,1,1,1,1,1,97,1, ,1,2, , ,1,2,3,2,1,73,4,2,2,4,2,1,2, ,3, , , ,28438,1.7,.520907309905718
201626,2,1,21714,1,4,4,3,U,2, ,2,3,4,4,4,2,2,2,1,2,2,2,97,99,9, ,6, , ,2,5,3,1,1,18,2,2,5,99,9,1,4,9,3, , , ,85029,3.36666666666667,1.03160075098976
201628,2,2,21714,1,32,4,2,S, ,1,2,2,2,1,5,3,3,3,3,2,1,1,3,13, ,1,6, , ,2,2,3,2,1,57,3,2,1,3,1,3,3,9,3, , , ,89084,3.53333333333333,1.08267009509816
201632,2,1,21714,1,6,4,1,S,1, ,4,1,2,8,8,2,2,2,2,2,2,2,97,2, ,2,3, , ,1,5,1,1,2,56,4,1,4,8,4,1,2, ,3, , , ,93453,2,.612832129300845
201639,2,2,21714,1,13,3,3,U, ,1,2,2,3,2,3,1,2,1,1,2,1,1,4,1, ,1,1, , ,1,3,3,2,1,18,2,1,6,99,9,3,3,1,2,MEXICAN, , ,31005,2.56666666666667,.786467899269418
201643,2,1,21714,1,9,1,3,U,1, ,4,2,4,2,3,2,1,2,2,2,2,1,98,1, ,2,1, , ,2,3,1,2,2,47,2,2,1,3,1,3,9,9,8, , , ,06320,7.46666666666667,2.28790661605649
201646,2,1,21714,1,1,3,2,S,1, ,4,2,1,4,8,2,8,2,8,2,2,2,98,2, ,1,2, , ,1,3,1,1,1,47,6,2,2,7,4,1,3,9,3, , , ,36695,2.2,.674115342230929
201653,2,1,21714,1,6,4,4,U,2, ,8,1,2,4,1,2,1,1,1,2,2,2,2,2, ,2,6, , ,2,1,3,2,1,68,1,1,4,2,1,1,2, ,3, , , ,95175,2.73333333333333,.837537243377821
201655,2,2,21714,1,48,3,3,U, ,2,3,2,3,3,2,2,2,2,2,1,1,2,1,5, , ,2, , ,1,1,1,2,2,67,8,2,1,99,4,1,2, ,4, , , ,78520,1.03333333333333,.316629933472103
201657,2,2,21714,1,1,3,2,R, ,2,3,2,3,2,2,1,2,2,2,1,1,2,4,2, ,2,6, , ,1,4,3,1,1,57,4,2,1,3,1,3,3,2,8, , , ,36567,2.43333333333333,.745612423982695
201659,2,2,21714,1,53,4,1,R, ,2,3,2,2,3,2,2,2,2,2,2,1,2,98,2, ,9,5, , ,2,3,2,1,2,39,4,2,1,99,3,1,9,9,9, , , ,98926,7.46666666666667,2.28790661605649
201673,2,1,21814,2,6,4,3,U,8, ,2,2,2,2,3,2,8,3,2,2,1,2,5,13, ,1,2, , ,2,3,3,1,2,36,1,1,2,2,1,3,9,9,8, , , ,92069,7.46666666666667,2.28790661605649
201689,2,1,21714,1,16,4,3,S,1, ,1,1,2,3,4,2,1,2,1,2,2,1,7,1, ,1,3, , ,2,2,1,2,2,25,7,2,1,6,3,3,1, ,3, , , ,83646,7.46666666666667,2.28790661605649
201705,2,2,21714,1,17,2,5,U, ,2,3,4,4,4,2,1,1,2,2,2,1,2,4,6, , ,1, , ,1,4,1,2,1,29,3,1,1,6,3,1,2, ,5, , , ,60652,4.23333333333333,1.29716134035345
201713,2,2,21714,1,17,2,4,S, ,2,2,2,3,3,3,2,2,1,2,2,2,2,98,2, ,2,5, , ,1,3,1,2,1,44,4,2,1,6,3,1,3,1,3, , , ,60047,4.76666666666667,1.46058324150035
201714,2,2,21714,1,48,3,2,U, ,2,2,2,2,2,2,1,1,1,1,1,1,1,98,12, , ,2, , ,1,3,1,2,1,47,3,1,1,5,2,3,4,2,2, , , ,79107,3.33333333333333,1.02138688216807
201722,2,2,21714,1,55,2,1,R, ,2,2,2,3,3,2,2,2,1,2,2,2,1,3,1, ,2,2, , ,2,2,1,1,2,44,6,2,1,8,4,1,2, ,4, , , ,53916,7.3,2.23683727194808
201737,2,2,21714,1,17,2,3,S, ,1,2,3,4,2,4,2,2,2,2,1,2,2,97,2, ,2,2, , ,1,4,1,1,1,47,6,2,3,6,3,2,2, ,2, , , ,60098,2.2,.674115342230929
201753,2,1,21714,1,29,2,2,S,9, ,3,2,3,3,3,1,2,2,2,8,2,2,98,1, ,1,2, , ,2,2,3,2,2,62,4,2,1,9,4,1,1, ,2, , , ,63020,4.4,1.34823068446186
201759,2,1,21714,1,48,3,2,S,2, ,4,2,3,4,8,2,2,2,2,1,2,2,98,13, ,1,2, , ,2,6,3,2,1,53,2,2,1,1,1,1,1, ,2, , , ,77511,6.43333333333333,1.97127668258438
201761,2,2,21714,1,22,3,2,S, ,2,2,3,3,4,3,2,1,1,1,2,2,1,3,12, , ,4, , ,2,2,2,2,1,47,6,2,1,3,1,1,3,2,3, , , ,71225,3.36666666666667,1.03160075098976
201771,2,1,21714,1,38,2,1,R,8, ,3,2,4,2,3,2,2,3,2,1,1,2,98,13, ,2,3, , ,2,2,3,1,2,32,3,2,3,3,1,1,3,1,3, , , ,58746,5.3,1.62400514264724
201775,2,2,21714,1,6,4,2,U, ,2,3,1,2,1,2,1,3,2,1,2,1,2,99,9, , ,6, , ,2,2,2,2,2,18,4,1,6,3,1,3,4,2,4,MEXICAN, , ,93905,4.16666666666667,1.27673360271009
201779,2,2,21714,1,48,3,4,U, ,2,4,2,4,3,2,2,1,1,2,2,1,2,7,9, , ,6, , ,2,2,3,2,1,22,8,2,3,1,1,3,3,2,4, , , ,75252,3.8,1.16438104567161
201794,2,1,21714,1,19,2,1,S,1, ,2,2,3,4,3,1,2,2,2,1,1,2,6,12, , ,5, , ,1,2,2,2,1,35,3,2,1,3,1,1,2, ,3, , , ,50166,4.3,1.31758907799682
201806,2,2,21714,1,53,4,2,U, ,2,1,1,2,4,3,2,1,1,1,2,2,1,98,12, , ,4, , ,2,2,1,1,1,41,2,1,2,5,2,3,2, ,3, , , ,98208,4.9,1.50143871678707
201815,2,2,21714,1,6,4,3,U, ,1,2,2,3,3,3,2,2,2,2,1,1,2,7,9, , ,6, , ,2,3,1,2,2,60,4,2,1,4,2,1,2, ,4, , , ,94585,4.86666666666667,1.49122484796539
201821,2,2,21714,1,32,4,2,S, ,1,2,1,4,4,4,2,1,2,2,1,2,2,97,2, ,2,4, , ,1,2,3,1,1,74,4,2,5,3,1,1,2, ,5, , , ,89119,1.33333333333333,.40855475286723
201834,2,1,21714,1,6,4,4,U,1, ,4,2,2,2,2,1,1,2,2,1,1,2,98,10, , ,4, , ,1,2,3,2,1,19,4,2,4,8,4,3,3,9,2, , , ,94402,2.13333333333333,.653687604587568
201883,2,1,21714,1,8,4,5,U,1, ,2,1,2,3,3,2,2,2,2,2,1,2,98,2, ,2,4, , ,1,2,1,2,1,53,3,2,1,9,4,1,3,1,2, , , ,88015,4.2,1.28694747153177
201885,2,1,21714,1,4,4,2,U,1, ,3,1,3,2,3,1,1,1,2,1,1,1,98,12, , ,6, , ,2,2,1,2,1,99,6,2,1,99,9,1,3,9,3, , , ,85716,1.83333333333333,.561762785192441
201888,2,1,21714,1,49,4,1,R,1, ,3,2,3,4,3,2,2,2,2,2,2,2,1,3, ,2,2, , ,1,2,3,1,1,27,3,2,1,8,4,1,1, ,3, , , ,84066,3.13333333333333,.96010366923799
201923,2,2,21714,1,6,4,5,U, ,2,2,2,3,4,4,2,2,1,2,2,2,2,98,13, ,2,4, , ,2,4,3,2,2,20,3,2,3,99,9,2,9,9,2, , , ,91311,5.66666666666667,1.73635769968573
201931,2,1,21714,1,6,4,5,U,2, ,1,1,1,1,2,1,2,2,3,2,2,2,7,13, ,1,1, , ,1,3,1,1,2,33,3,2,2,1,1,1,2, ,5, , , ,94545,5.4,1.65464674911228
201934,2,1,21714,1,6,4,4,S,1, ,2,1,2,3,2,2,8,1,2,2,1,2,2,12, , ,4, , ,1,3,3,2,1,57,3,2,1,2,1,1,3,1,2, , , ,95693,2.83333333333333,.868178849842864
201935,2,2,21714,1,32,4,2,U, ,1,2,2,2,4,3,2,1,1,2,2,1,2,7,1, ,1,4, , ,2,2,1,2,1,58,3,2,1,4,2,1,1, ,8, , , ,89134,3.53333333333333,1.08267009509816
201940,2,2,21814,1,53,4,1,S, ,2,2,2,3,3,3,2,1,2,2,1,2,1,98,2, ,2,3, , ,1,2,1,2,1,43,2,1,6,5,2,1,3,2,3,MEXICAN AMERICAN, , ,98944,2.76666666666667,.847751112199502
201948,2,1,21814,2,9,1,4,S,2, ,2,2,3,3,3,2,2,3,2,2,1,2,98,2, ,2,2, , ,2,2,1,1,1,33,3,1,4,2,1,3,4,9,3, , , ,06710,4.56666666666667,1.39930002857026
201969,2,1,21814,1,37,3,4,U,8, ,2,2,3,3,2,8,2,2,1,2,1,2,98,1, ,1,1, , ,1,1,3,2,2,67,6,2,2,3,1,1,2, ,5, , , ,27607,1,.306416064650422
201972,2,1,21814,2,37,3,1,R,2, ,3,4,4,4,4,2,2,2,2,2,2,2,97,2, ,2,3, , ,2,2,3,2,1,54,1,1,4,2,1,3,3,2,9, , , ,99999,4.4,1.34823068446186
201985,2,1,21814,1,9,1,2,R,2, ,4,1,1,4,4,2,2,2,2,2,1,1,98,1, ,1,3, , ,1,2,3,2,2,68,3,2,1,3,1,1,3,1,3, , , ,06354,2.1,.643473735765887
201990,2,2,21814,1,13,3,4,S, ,1,2,5,8,4,5,2,2,2,8,2,2,2,97,1, ,1,1, , ,2,4,3,2,2,62,2,2,2,2,1,1,2, ,4, , , ,30354,6.43333333333333,1.97127668258438
202008,2,1,21814,1,22,3,1,R,1, ,2,2,4,4,4,2,2,1,2,2,2,2,98,2, ,2,4, , ,2,2,1,1,1,23,3,2,1,6,3,3,1, ,3, , , ,70570,4,1.22566425860169
202012,2,2,21814,1,29,2,4,S, ,1,1,2,2,2,2,2,2,2,2,2,2,2,97,13, ,2,1, , ,2,2,1,1,1,33,4,2,2,6,3,1,4,9,3, , , ,63133,7.2,2.20619566548304
202013,2,2,21814,1,51,3,4,U, ,1,1,1,2,1,2,2,2,2,2,2,2,2,98,12, , ,6, , ,2,2,1,2,2,27,4,2,1,2,1,3,3,2,4, , , ,23451,7.46666666666667,2.28790661605649
202022,2,1,21814,1,42,1,4,S,1, ,3,2,3,3,2,2,2,2,2,1,1,2,98,1, ,1,2, , ,1,3,2,2,2,60,6,2,1,99,4,1,3,1,1, , , ,15044,2.6,.796681768091098
202023,2,1,21814,1,34,1,4,S,2, ,1,2,2,4,2,2,1,2,2,2,2,2,98,12, , ,4, , ,1,3,1,1,1,38,8,2,2,99,9,3,3,9,8, , , ,08501,2.8,.857964981021183
202028,2,2,21814,1,48,3,3,U, ,9,8,8,3,3,3,2,8,2,2,2,2,2,98,1, ,2,5, , ,1,2,1,2,2,69,3,2,1,4,2,1,9,9,8, , , ,78409,2.93333333333333,.898820456307906
202030,2,2,21814,1,12,3,4,S, ,2,3,3,3,4,3,2,2,2,2,2,2,2,98,2, ,2,4, , ,2,3,1,2,2,21,3,2,1,2,1,3,3,9,8, , , ,32792,6.83333333333333,2.09384310844455
202044,2,2,21814,1,48,3,5,U, ,2,3,2,2,3,4,2,1,1,1,1,1,1,5,1, ,2,2, , ,2,2,3,1,1,52,8,2,1,7,4,3,2, ,4, , , ,99999,4.56666666666667,1.39930002857026
202054,2,1,21814,1,21,3,2,S,2, ,2,2,2,2,3,2,2,2,2,2,1,2,98,12, , ,2, , ,1,1,3,2,1,38,3,2,2,1,1,1,3,2,5, , , ,40931,2.73333333333333,.837537243377821
202056,2,2,21814,2,34,1,4,S, ,1,2,1,3,4,4,2,2,1,1,2,2,2,6,2, ,2,5, , ,2,4,1,2,1,40,5,1,2,3,1,3,1, ,2, , , ,07054,4.46666666666667,1.36865842210522
202068,2,2,21814,1,39,2,3,S, ,2,3,1,2,2,2,2,2,2,2,2,2,2,98,12, , ,6, , ,1,4,3,2,2,43,3,1,2,3,1,1,3,2,3, , , ,44052,7.46666666666667,2.28790661605649
202071,2,2,21814,1,1,3,2,U, ,2,3,2,3,3,3,2,2,1,2,2,2,2,98,13, ,1,2, , ,2,3,1,1,2,32,4,2,2,3,1,3,2, ,2, , , ,99999,7.46666666666667,2.28790661605649
202083,2,2,21814,1,13,3,1,R, ,2,3,2,3,3,4,2,2,1,2,2,1,1,6,1, ,2,2, , ,1,2,3,1,1,62,6,2,1,8,4,1,3,1,2, , , ,39827,1.26666666666667,.388127015223868
202096,2,2,21814,1,37,3,2,R, ,2,2,2,2,8,1,2,2,1,1,2,2,2,98,1, ,1,3, , ,2,4,3,2,1,84,1,2,2,1,1,1,2, ,5, , , ,27544,3.86666666666667,1.18480878331497
202119,2,2,21814,2,6,4,4,S, ,1,2,2,3,4,2,1,8,1,1,2,2,2,98,2, ,2,3, , ,2,3,2,2,2,50,1,1,1,99,9,3,9,9,9, , , ,99999,5.26666666666667,1.61379127382556
202122,2,2,21814,1,19,2,3,S, ,2,4,1,4,4,4,1,8,2,2,2,1,2,98,2, ,2,4, , ,2,2,1,2,1,57,3,2,1,8,4,1,1, ,2, , , ,52722,4.66666666666667,1.4299416350353
202130,2,1,21814,1,13,3,2,S,2, ,4,3,3,2,3,2,2,1,1,2,2,2,97,1, ,1,3, , ,1,2,3,1,1,24,3,1,1,1,1,1,4,9,9, , , ,30143,1.7,.520907309905718
202136,2,1,21814,1,48,3,1,R,2, ,8,8,8,2,8,1,2,8,8,2,8,2,97,12, , ,6, , ,1,1,1,2,1,76,3,2,1,99,9,1,3,1,2, , , ,99999,1.5,.459624096975634
202149,2,1,21814,1,42,1,4,S,2, ,2,2,4,3,3,2,2,2,2,2,2,2,98,1, ,1,2, , ,2,1,1,2,2,36,6,2,1,7,4,1,1, ,2, , , ,19446,7.46666666666667,2.28790661605649
201548,2,2,21714,1,6,4,5,U, ,1,2,1,3,3,2,2,2,2,2,1,1,2,2,2, ,2,6, , ,1,3,3,2,1,71,5,2,1,3,1,1,1, ,3, ,A BODY REBUILD-TO BE ABLE TO GROW AN ARM OR SUCH., ,90807,2.73333333333333,.837537243377821
201280,2,1,21714,1,42,1,3,S,1, ,4,1,1,5,3,1,1,1,2,1,1,1,11,8, , ,3, , ,1,4,1,2,1,57,3,2,1,6,3,1,3,2,3, ,A CANDLE THAT NEVER MELTS FULLY OR GOES OUT, ,19348,3.3,1.01117301334639
101081,1,1,21714,1,34,1,4,S,2, ,2,2,3,4,2,2,1,1,2,2,2,1,8,2, ,2,4,1, , ,6,1,2,2,51,4,2,1,6,3,1,2, ,4, ,A CAR THAT FLYS, ,08724,4.4,1.34823068446186
100516,1,1,21514,1,42,1,1,S,1, ,3,2,3,4,3,2,2,2,2,1,1,2,8,1, ,2,4,1, , ,2,3,2,1,71,3,2,1,3,1,1,3,1,2, ,A CAR THAT WOULD FLY, ,18337,2.13333333333333,.653687604587568
200526,2,2,21514,1,32,4,2,U, ,2,2,1,4,4,3,1,1,1,1,2,1,1,10,9, , ,6, , ,1,2,1,2,1,50,5,2,1,4,2,1,3,2,4, ,A COMPUTER CHIP FOR THE BRAIN TO IMPROVE MEMORY AND BE ABLE TO HOOK UP TO THE INTERNET, ,89134,2.4,.735398555161014
100119,1,1,21314,1,4,4,3,U,2, ,8,4,4,4,4,2,2,2,2,2,2,2,14,2, ,2,2,1, , ,2,1,1,1,58,7,2,1,99,9,1,9,9,1, ,A CRYSTAL BALL THAT WOULD TELL THE FUTURE, ,85234,1.3,.398340884045549
200758,2,2,21614,1,12,3,4,S, ,2,1,1,2,1,1,2,2,2,2,2,1,2,2,10, , ,2, , ,2,3,1,2,1,22,3,1,1,3,1,3,3,2,3, ,A CURE ALL WAY TO CURE DISEASES., ,33625,3.2,.980531406881352
100120,1,2,21314,1,5,3,1,R, ,1,3,2,3,3,4,2,1,2,2,2,2,1,2,1, ,1,1,1, , ,2,3,1,2,32,4,2,1,1,1,1,1, ,3, ,A CURE FOR CANCER, ,72560,4.83333333333333,1.48101097914371
201129,2,1,21714,1,42,1,5,U,1, ,1,2,2,3,3,2,2,1,1,1,1,2,12,12, , ,6, , ,1,2,2,2,2,32,5,2,1,6,3,1,3,2,3, ,A DEVICE THAT RECYCLES ANYTHING AND EVERYTHING, ,19134,5.9,1.80785478143749
200500,2,1,21514,1,26,2,3,S,2, ,4,1,3,1,4,2,2,2,2,2,2,2,13,13, ,1,1, , ,2,6,1,2,1,99,9,1,9,99,9,1,9,9,9, ,A DEVICE THAT WOULD RENDER ANY WEAPON INOPERATIVE AND A THEN WOULD GIVE EVERYONE A FEELING OF WELL BEING., ,99999,3.26666666666667,1.00095914452471
200884,2,1,21614,1,13,3,5,S,8, ,2,3,3,3,3,2,1,2,1,1,2,1,12,1, ,2,1, , ,2,2,1,2,1,52,6,1,1,6,3,3,4,9,2, ,A DEVICE TO PURIFY OCEAN WATER CHEAPLY, ,30345,3.2,.980531406881352
100531,1,2,21514,1,6,4,3,U, ,1,3,3,3,3,2,2,3,3,3,2,1,2,2,1, ,2,2,1, , ,1,3,2,2,55,6,2,1,99,3,1,4,9,3, ,A DRINK THAT IS GOOD FOR THE BODY, ,92109,1.33333333333333,.40855475286723
100658,1,2,21614,1,42,1,4,S, ,2,2,2,3,3,2,2,2,2,1,2,2,1,96,2, ,2,5,1, , ,2,3,2,2,65,3,2,1,7,4,1,2, ,2, ,A DRONE, ,15143,2.33333333333333,.714970817517652
100146,1,1,21314,1,53,4,1,S,1, ,2,2,2,2,3,2,2,1,1,2,1,1,8,10, , ,5,1, , ,2,3,2,2,75,8,2,1,5,2,1,2, ,4, ,A FLYING CAR, ,98230,1.1,.337057671115465
100341,1,1,21414,1,37,3,1,R,2, ,2,4,1,2,2,2,2,3,2,2,2,2,8,11,1,1,3,1, , ,3,3,2,1,71,3,2,2,6,3,1,2, ,3, ,A FLYING CAR,BAPTIST,28580,2.73333333333333,.837537243377821
101187,1,1,21714,1,6,4,4,U,2, ,2,1,3,3,2,1,2,2,2,2,1,2,8,2, ,2,5,1, , ,2,1,2,2,51,3,2,1,8,4,1,2, ,2, ,A FLYING CAR, ,95123,4.36666666666667,1.33801681564018
200053,2,1,21314,1,6,4,3,S,1, ,3,2,3,4,3,2,3,3,2,2,2,2,8,13, ,1,4, , ,2,2,1,1,1,25,4,2,1,3,1,1,1, ,2, ,A FLYING CAR, ,92058,7.46666666666667,2.28790661605649
200615,2,1,21714,1,19,2,1,R,2, ,3,3,2,3,3,2,2,2,2,2,2,2,8,2, ,2,4, , ,2,1,1,1,2,30,4,1,1,3,1,1,3,1,3, ,A FLYING CAR, ,50833,5.26666666666667,1.61379127382556
200663,2,2,21614,1,48,3,5,U, ,8,3,2,2,3,2,2,1,1,2,2,2,2,8,1, ,2,4, , ,1,3,1,2,2,25,6,2,1,3,1,1,2, ,5, ,A FLYING CAR, ,75082,7.46666666666667,2.28790661605649
202099,2,2,21814,1,29,2,5,U, ,2,4,2,2,4,3,2,2,2,2,2,1,2,8,6, , ,1, , ,2,2,1,2,2,26,6,2,2,2,1,1,1, ,4, ,A FLYING CAR, ,63120,7.46666666666667,2.28790661605649
201388,2,1,21714,1,31,2,1,R,2, ,3,2,2,3,3,2,2,2,2,2,2,2,12,2, ,1,2, , ,1,2,1,1,1,46,5,2,1,9,4,1,3,9,2, ,A FOUR WHEEL DRIVE PICKUP THAT GETS 40 MILES TO THE GALLON AS FOUR HUNDRED HORSE POWER, ,68341,2.56666666666667,.786467899269418
100107,1,1,21314,1,46,2,1,U,1, ,3,2,3,2,4,2,1,2,2,2,2,2,96,1, ,2,4,1, , ,3,2,1,1,45,8,2,1,8,4,1,1, ,2, ,A GAME CALL SO I CAN ATTRACT MOUNTAIN LIONS SO THEY ARE EASIER TO HUNT, ,57703,2.13333333333333,.653687604587568
100201,1,1,21314,1,1,3,1,R,2, ,4,2,4,4,4,1,2,8,2,2,2,2,2,1, ,2,6,1, , ,3,1,1,2,43,6,2,1,8,4,1,3,1,2, ,A HEALING PANEL, ,36420,5.93333333333333,1.81806865025917
200839,2,1,21614,1,24,3,4,S,1, ,2,2,3,4,4,2,1,2,2,2,2,2,96,2, ,1,1, , ,1,3,1,2,1,48,4,2,1,6,3,3,3,9,4, ,A HIGHLY ADVANCED COMPUTER, ,21222,4.06666666666667,1.24609199624505
200194,2,1,21414,1,1,3,2,U,2, ,4,1,3,4,3,3,3,8,1,2,2,2,11,1, ,1,1, , ,1,2,3,1,2,60,4,2,4,99,9,1,9,9,9, ,A HOUSE THAT CLEANS ITSELF, ,99999,2.33333333333333,.714970817517652
200869,2,2,21614,1,26,2,3,S, ,8,3,2,2,2,2,2,2,1,2,1,2,2,96,2, ,2,4, , ,2,4,1,2,1,23,3,1,1,99,4,1,2, ,2, ,A HOVERING MATTRESS TO FLOAT ON, ,48509,3.13333333333333,.96010366923799
100158,1,1,21314,1,33,1,1,R,8, ,3,3,4,4,2,1,1,1,2,2,1,1,13,1, ,2,4,1, , ,2,1,1,2,51,8,2,9,7,4,1,2, ,4, ,"A KINDNESS RAW THAT WOULD TURN PEOPLE INTO MORE KIND INDIVIDUALS.P(KIND)ALTRUISTIC, DOING UNTO OTHERS AS YOU WOULD HAVE DONE DONE TO YOU. P(ALTRUISTICV) REMOVE RACISM FROM PEOPLE.P(ELSE) PNFI", ,03860,2.33333333333333,.714970817517652
200769,2,1,21614,1,19,2,2,U,2, ,2,1,1,4,4,2,2,2,2,1,1,1,96,1, ,1,3, , ,2,2,1,2,2,28,6,2,1,6,3,3,2, ,4, ,A MACHIENE THAT WOULD LET ME LOOK HOW I WANT TO, ,52241,7.36666666666667,2.25726500959145
